Puntuacion;idestudiante;area;;;;;;;;;;
73;10011090;Matematicas;;;82;10011090;Escritura;;;86;10011090;Lectura
65;10011091;Matematicas;;;74;10011091;Escritura;;;72;10011091;Lectura
27;10011092;Matematicas;;;36;10011092;Escritura;;;34;10011092;Lectura
71;10011093;Matematicas;;;71;10011093;Escritura;;;79;10011093;Lectura
43;10011094;Matematicas;;;50;10011094;Escritura;;;45;10011094;Lectura
79;10011095;Matematicas;;;92;10011095;Escritura;;;86;10011095;Lectura
78;10011096;Matematicas;;;82;10011096;Escritura;;;81;10011096;Lectura
65;10011097;Matematicas;;;62;10011097;Escritura;;;66;10011097;Lectura
63;10011098;Matematicas;;;70;10011098;Escritura;;;72;10011098;Lectura
58;10011099;Matematicas;;;62;10011099;Escritura;;;67;10011099;Lectura
65;10011100;Matematicas;;;62;10011100;Escritura;;;67;10011100;Lectura
79;10011101;Matematicas;;;67;10011101;Escritura;;;67;10011101;Lectura
68;10011102;Matematicas;;;74;10011102;Escritura;;;74;10011102;Lectura
85;10011103;Matematicas;;;89;10011103;Escritura;;;91;10011103;Lectura
60;10011104;Matematicas;;;47;10011104;Escritura;;;44;10011104;Lectura
98;10011105;Matematicas;;;90;10011105;Escritura;;;86;10011105;Lectura
58;10011106;Matematicas;;;72;10011106;Escritura;;;67;10011106;Lectura
87;10011107;Matematicas;;;100;10011107;Escritura;;;100;10011107;Lectura
66;10011108;Matematicas;;;64;10011108;Escritura;;;63;10011108;Lectura
52;10011109;Matematicas;;;70;10011109;Escritura;;;76;10011109;Lectura
70;10011110;Matematicas;;;72;10011110;Escritura;;;64;10011110;Lectura
77;10011111;Matematicas;;;98;10011111;Escritura;;;89;10011111;Lectura
62;10011112;Matematicas;;;49;10011112;Escritura;;;55;10011112;Lectura
54;10011113;Matematicas;;;47;10011113;Escritura;;;53;10011113;Lectura
51;10011114;Matematicas;;;54;10011114;Escritura;;;58;10011114;Lectura
99;10011115;Matematicas;;;100;10011115;Escritura;;;100;10011115;Lectura
84;10011116;Matematicas;;;74;10011116;Escritura;;;77;10011116;Lectura
75;10011117;Matematicas;;;82;10011117;Escritura;;;85;10011117;Lectura
78;10011118;Matematicas;;;79;10011118;Escritura;;;82;10011118;Lectura
51;10011119;Matematicas;;;61;10011119;Escritura;;;63;10011119;Lectura
55;10011120;Matematicas;;;65;10011120;Escritura;;;69;10011120;Lectura
79;10011121;Matematicas;;;89;10011121;Escritura;;;92;10011121;Lectura
91;10011122;Matematicas;;;92;10011122;Escritura;;;89;10011122;Lectura
88;10011123;Matematicas;;;93;10011123;Escritura;;;93;10011123;Lectura
63;10011124;Matematicas;;;56;10011124;Escritura;;;57;10011124;Lectura
83;10011125;Matematicas;;;73;10011125;Escritura;;;80;10011125;Lectura
87;10011126;Matematicas;;;86;10011126;Escritura;;;95;10011126;Lectura
72;10011127;Matematicas;;;67;10011127;Escritura;;;68;10011127;Lectura
65;10011128;Matematicas;;;74;10011128;Escritura;;;77;10011128;Lectura
82;10011129;Matematicas;;;74;10011129;Escritura;;;82;10011129;Lectura
51;10011130;Matematicas;;;51;10011130;Escritura;;;49;10011130;Lectura
89;10011131;Matematicas;;;82;10011131;Escritura;;;84;10011131;Lectura
53;10011132;Matematicas;;;40;10011132;Escritura;;;37;10011132;Lectura
87;10011133;Matematicas;;;70;10011133;Escritura;;;74;10011133;Lectura
75;10011134;Matematicas;;;84;10011134;Escritura;;;81;10011134;Lectura
74;10011135;Matematicas;;;75;10011135;Escritura;;;79;10011135;Lectura
58;10011136;Matematicas;;;48;10011136;Escritura;;;55;10011136;Lectura
51;10011137;Matematicas;;;41;10011137;Escritura;;;54;10011137;Lectura
70;10011138;Matematicas;;;56;10011138;Escritura;;;55;10011138;Lectura
59;10011139;Matematicas;;;67;10011139;Escritura;;;66;10011139;Lectura
71;10011140;Matematicas;;;69;10011140;Escritura;;;61;10011140;Lectura
76;10011141;Matematicas;;;71;10011141;Escritura;;;72;10011141;Lectura
59;10011142;Matematicas;;;64;10011142;Escritura;;;62;10011142;Lectura
42;10011143;Matematicas;;;54;10011143;Escritura;;;55;10011143;Lectura
57;10011144;Matematicas;;;47;10011144;Escritura;;;43;10011144;Lectura
88;10011145;Matematicas;;;78;10011145;Escritura;;;73;10011145;Lectura
22;10011146;Matematicas;;;33;10011146;Escritura;;;39;10011146;Lectura
88;10011147;Matematicas;;;75;10011147;Escritura;;;84;10011147;Lectura
73;10011148;Matematicas;;;66;10011148;Escritura;;;68;10011148;Lectura
68;10011149;Matematicas;;;81;10011149;Escritura;;;75;10011149;Lectura
100;10011150;Matematicas;;;93;10011150;Escritura;;;100;10011150;Lectura
62;10011151;Matematicas;;;69;10011151;Escritura;;;67;10011151;Lectura
77;10011152;Matematicas;;;68;10011152;Escritura;;;67;10011152;Lectura
59;10011153;Matematicas;;;66;10011153;Escritura;;;70;10011153;Lectura
54;10011154;Matematicas;;;47;10011154;Escritura;;;49;10011154;Lectura
62;10011155;Matematicas;;;61;10011155;Escritura;;;67;10011155;Lectura
70;10011156;Matematicas;;;88;10011156;Escritura;;;89;10011156;Lectura
66;10011157;Matematicas;;;78;10011157;Escritura;;;74;10011157;Lectura
60;10011158;Matematicas;;;60;10011158;Escritura;;;60;10011158;Lectura
61;10011159;Matematicas;;;87;10011159;Escritura;;;86;10011159;Lectura
66;10011160;Matematicas;;;64;10011160;Escritura;;;62;10011160;Lectura
82;10011161;Matematicas;;;74;10011161;Escritura;;;78;10011161;Lectura
75;10011162;Matematicas;;;85;10011162;Escritura;;;88;10011162;Lectura
49;10011163;Matematicas;;;52;10011163;Escritura;;;53;10011163;Lectura
52;10011164;Matematicas;;;49;10011164;Escritura;;;53;10011164;Lectura
81;10011165;Matematicas;;;91;10011165;Escritura;;;92;10011165;Lectura
96;10011166;Matematicas;;;100;10011166;Escritura;;;100;10011166;Lectura
53;10011167;Matematicas;;;51;10011167;Escritura;;;51;10011167;Lectura
58;10011168;Matematicas;;;78;10011168;Escritura;;;76;10011168;Lectura
68;10011169;Matematicas;;;78;10011169;Escritura;;;83;10011169;Lectura
67;10011170;Matematicas;;;70;10011170;Escritura;;;75;10011170;Lectura
72;10011171;Matematicas;;;74;10011171;Escritura;;;73;10011171;Lectura
94;10011172;Matematicas;;;78;10011172;Escritura;;;88;10011172;Lectura
79;10011173;Matematicas;;;81;10011173;Escritura;;;86;10011173;Lectura
63;10011174;Matematicas;;;70;10011174;Escritura;;;67;10011174;Lectura
43;10011175;Matematicas;;;54;10011175;Escritura;;;51;10011175;Lectura
81;10011176;Matematicas;;;87;10011176;Escritura;;;91;10011176;Lectura
46;10011177;Matematicas;;;58;10011177;Escritura;;;54;10011177;Lectura
71;10011178;Matematicas;;;77;10011178;Escritura;;;77;10011178;Lectura
52;10011179;Matematicas;;;62;10011179;Escritura;;;70;10011179;Lectura
97;10011180;Matematicas;;;100;10011180;Escritura;;;100;10011180;Lectura
62;10011181;Matematicas;;;75;10011181;Escritura;;;68;10011181;Lectura
46;10011182;Matematicas;;;66;10011182;Escritura;;;64;10011182;Lectura
50;10011183;Matematicas;;;47;10011183;Escritura;;;50;10011183;Lectura
65;10011184;Matematicas;;;70;10011184;Escritura;;;69;10011184;Lectura
45;10011185;Matematicas;;;49;10011185;Escritura;;;52;10011185;Lectura
65;10011186;Matematicas;;;65;10011186;Escritura;;;67;10011186;Lectura
80;10011187;Matematicas;;;65;10011187;Escritura;;;76;10011187;Lectura
62;10011188;Matematicas;;;68;10011188;Escritura;;;66;10011188;Lectura
48;10011189;Matematicas;;;45;10011189;Escritura;;;52;10011189;Lectura
77;10011190;Matematicas;;;87;10011190;Escritura;;;88;10011190;Lectura
66;10011191;Matematicas;;;69;10011191;Escritura;;;65;10011191;Lectura
76;10011192;Matematicas;;;79;10011192;Escritura;;;83;10011192;Lectura
62;10011193;Matematicas;;;66;10011193;Escritura;;;64;10011193;Lectura
77;10011194;Matematicas;;;62;10011194;Escritura;;;62;10011194;Lectura
69;10011195;Matematicas;;;85;10011195;Escritura;;;84;10011195;Lectura
61;10011196;Matematicas;;;52;10011196;Escritura;;;55;10011196;Lectura
59;10011197;Matematicas;;;65;10011197;Escritura;;;69;10011197;Lectura
55;10011198;Matematicas;;;51;10011198;Escritura;;;56;10011198;Lectura
45;10011199;Matematicas;;;55;10011199;Escritura;;;53;10011199;Lectura
78;10011200;Matematicas;;;76;10011200;Escritura;;;79;10011200;Lectura
67;10011201;Matematicas;;;86;10011201;Escritura;;;84;10011201;Lectura
65;10011202;Matematicas;;;77;10011202;Escritura;;;81;10011202;Lectura
69;10011203;Matematicas;;;69;10011203;Escritura;;;77;10011203;Lectura
57;10011204;Matematicas;;;68;10011204;Escritura;;;69;10011204;Lectura
59;10011205;Matematicas;;;42;10011205;Escritura;;;41;10011205;Lectura
74;10011206;Matematicas;;;78;10011206;Escritura;;;71;10011206;Lectura
82;10011207;Matematicas;;;62;10011207;Escritura;;;62;10011207;Lectura
81;10011208;Matematicas;;;76;10011208;Escritura;;;80;10011208;Lectura
74;10011209;Matematicas;;;76;10011209;Escritura;;;81;10011209;Lectura
58;10011210;Matematicas;;;66;10011210;Escritura;;;61;10011210;Lectura
80;10011211;Matematicas;;;79;10011211;Escritura;;;79;10011211;Lectura
35;10011212;Matematicas;;;27;10011212;Escritura;;;28;10011212;Lectura
42;10011213;Matematicas;;;60;10011213;Escritura;;;62;10011213;Lectura
60;10011214;Matematicas;;;56;10011214;Escritura;;;51;10011214;Lectura
87;10011215;Matematicas;;;81;10011215;Escritura;;;91;10011215;Lectura
84;10011216;Matematicas;;;75;10011216;Escritura;;;83;10011216;Lectura
83;10011217;Matematicas;;;88;10011217;Escritura;;;86;10011217;Lectura
34;10011218;Matematicas;;;39;10011218;Escritura;;;42;10011218;Lectura
66;10011219;Matematicas;;;70;10011219;Escritura;;;77;10011219;Lectura
61;10011220;Matematicas;;;56;10011220;Escritura;;;56;10011220;Lectura
56;10011221;Matematicas;;;74;10011221;Escritura;;;68;10011221;Lectura
87;10011222;Matematicas;;;73;10011222;Escritura;;;85;10011222;Lectura
55;10011223;Matematicas;;;62;10011223;Escritura;;;65;10011223;Lectura
86;10011224;Matematicas;;;75;10011224;Escritura;;;80;10011224;Lectura
52;10011225;Matematicas;;;73;10011225;Escritura;;;66;10011225;Lectura
45;10011226;Matematicas;;;54;10011226;Escritura;;;56;10011226;Lectura
72;10011227;Matematicas;;;71;10011227;Escritura;;;72;10011227;Lectura
57;10011228;Matematicas;;;54;10011228;Escritura;;;50;10011228;Lectura
68;10011229;Matematicas;;;64;10011229;Escritura;;;72;10011229;Lectura
88;10011230;Matematicas;;;94;10011230;Escritura;;;95;10011230;Lectura
76;10011231;Matematicas;;;66;10011231;Escritura;;;64;10011231;Lectura
46;10011232;Matematicas;;;42;10011232;Escritura;;;43;10011232;Lectura
67;10011233;Matematicas;;;83;10011233;Escritura;;;86;10011233;Lectura
92;10011234;Matematicas;;;78;10011234;Escritura;;;87;10011234;Lectura
83;10011235;Matematicas;;;84;10011235;Escritura;;;82;10011235;Lectura
80;10011236;Matematicas;;;77;10011236;Escritura;;;75;10011236;Lectura
63;10011237;Matematicas;;;67;10011237;Escritura;;;66;10011237;Lectura
64;10011238;Matematicas;;;74;10011238;Escritura;;;60;10011238;Lectura
54;10011239;Matematicas;;;51;10011239;Escritura;;;52;10011239;Lectura
84;10011240;Matematicas;;;80;10011240;Escritura;;;80;10011240;Lectura
73;10011241;Matematicas;;;66;10011241;Escritura;;;68;10011241;Lectura
80;10011242;Matematicas;;;83;10011242;Escritura;;;83;10011242;Lectura
56;10011243;Matematicas;;;55;10011243;Escritura;;;52;10011243;Lectura
59;10011244;Matematicas;;;43;10011244;Escritura;;;51;10011244;Lectura
75;10011245;Matematicas;;;69;10011245;Escritura;;;74;10011245;Lectura
85;10011246;Matematicas;;;71;10011246;Escritura;;;76;10011246;Lectura
89;10011247;Matematicas;;;74;10011247;Escritura;;;76;10011247;Lectura
58;10011248;Matematicas;;;68;10011248;Escritura;;;70;10011248;Lectura
65;10011249;Matematicas;;;62;10011249;Escritura;;;64;10011249;Lectura
68;10011250;Matematicas;;;53;10011250;Escritura;;;60;10011250;Lectura
47;10011251;Matematicas;;;49;10011251;Escritura;;;49;10011251;Lectura
71;10011252;Matematicas;;;83;10011252;Escritura;;;83;10011252;Lectura
60;10011253;Matematicas;;;70;10011253;Escritura;;;70;10011253;Lectura
80;10011254;Matematicas;;;72;10011254;Escritura;;;80;10011254;Lectura
54;10011255;Matematicas;;;52;10011255;Escritura;;;52;10011255;Lectura
62;10011256;Matematicas;;;70;10011256;Escritura;;;73;10011256;Lectura
64;10011257;Matematicas;;;68;10011257;Escritura;;;73;10011257;Lectura
78;10011258;Matematicas;;;77;10011258;Escritura;;;77;10011258;Lectura
70;10011259;Matematicas;;;78;10011259;Escritura;;;75;10011259;Lectura
65;10011260;Matematicas;;;81;10011260;Escritura;;;81;10011260;Lectura
64;10011261;Matematicas;;;77;10011261;Escritura;;;79;10011261;Lectura
79;10011262;Matematicas;;;78;10011262;Escritura;;;79;10011262;Lectura
44;10011263;Matematicas;;;51;10011263;Escritura;;;50;10011263;Lectura
99;10011264;Matematicas;;;90;10011264;Escritura;;;93;10011264;Lectura
76;10011265;Matematicas;;;68;10011265;Escritura;;;73;10011265;Lectura
59;10011266;Matematicas;;;41;10011266;Escritura;;;42;10011266;Lectura
63;10011267;Matematicas;;;81;10011267;Escritura;;;75;10011267;Lectura
69;10011268;Matematicas;;;77;10011268;Escritura;;;72;10011268;Lectura
88;10011269;Matematicas;;;95;10011269;Escritura;;;92;10011269;Lectura
71;10011270;Matematicas;;;70;10011270;Escritura;;;76;10011270;Lectura
69;10011271;Matematicas;;;61;10011271;Escritura;;;63;10011271;Lectura
58;10011272;Matematicas;;;42;10011272;Escritura;;;49;10011272;Lectura
47;10011273;Matematicas;;;58;10011273;Escritura;;;53;10011273;Lectura
65;10011274;Matematicas;;;71;10011274;Escritura;;;70;10011274;Lectura
88;10011275;Matematicas;;;76;10011275;Escritura;;;85;10011275;Lectura
83;10011276;Matematicas;;;73;10011276;Escritura;;;78;10011276;Lectura
85;10011277;Matematicas;;;93;10011277;Escritura;;;92;10011277;Lectura
59;10011278;Matematicas;;;75;10011278;Escritura;;;63;10011278;Lectura
65;10011279;Matematicas;;;80;10011279;Escritura;;;86;10011279;Lectura
73;10011280;Matematicas;;;57;10011280;Escritura;;;56;10011280;Lectura
53;10011281;Matematicas;;;42;10011281;Escritura;;;52;10011281;Lectura
45;10011282;Matematicas;;;46;10011282;Escritura;;;48;10011282;Lectura
73;10011283;Matematicas;;;84;10011283;Escritura;;;79;10011283;Lectura
70;10011284;Matematicas;;;78;10011284;Escritura;;;78;10011284;Lectura
37;10011285;Matematicas;;;46;10011285;Escritura;;;46;10011285;Lectura
81;10011286;Matematicas;;;82;10011286;Escritura;;;82;10011286;Lectura
97;10011287;Matematicas;;;88;10011287;Escritura;;;82;10011287;Lectura
67;10011288;Matematicas;;;82;10011288;Escritura;;;89;10011288;Lectura
88;10011289;Matematicas;;;76;10011289;Escritura;;;75;10011289;Lectura
77;10011290;Matematicas;;;77;10011290;Escritura;;;76;10011290;Lectura
76;10011291;Matematicas;;;68;10011291;Escritura;;;70;10011291;Lectura
86;10011292;Matematicas;;;70;10011292;Escritura;;;73;10011292;Lectura
63;10011293;Matematicas;;;57;10011293;Escritura;;;60;10011293;Lectura
65;10011294;Matematicas;;;75;10011294;Escritura;;;73;10011294;Lectura
78;10011295;Matematicas;;;80;10011295;Escritura;;;77;10011295;Lectura
67;10011296;Matematicas;;;60;10011296;Escritura;;;62;10011296;Lectura
46;10011297;Matematicas;;;43;10011297;Escritura;;;41;10011297;Lectura
71;10011298;Matematicas;;;68;10011298;Escritura;;;74;10011298;Lectura
40;10011299;Matematicas;;;50;10011299;Escritura;;;46;10011299;Lectura
90;10011300;Matematicas;;;75;10011300;Escritura;;;87;10011300;Lectura
81;10011301;Matematicas;;;81;10011301;Escritura;;;78;10011301;Lectura
56;10011302;Matematicas;;;52;10011302;Escritura;;;54;10011302;Lectura
67;10011303;Matematicas;;;81;10011303;Escritura;;;84;10011303;Lectura
80;10011304;Matematicas;;;64;10011304;Escritura;;;76;10011304;Lectura
74;10011305;Matematicas;;;83;10011305;Escritura;;;75;10011305;Lectura
69;10011306;Matematicas;;;69;10011306;Escritura;;;67;10011306;Lectura
99;10011307;Matematicas;;;81;10011307;Escritura;;;87;10011307;Lectura
51;10011308;Matematicas;;;44;10011308;Escritura;;;52;10011308;Lectura
53;10011309;Matematicas;;;67;10011309;Escritura;;;71;10011309;Lectura
49;10011310;Matematicas;;;52;10011310;Escritura;;;57;10011310;Lectura
73;10011311;Matematicas;;;80;10011311;Escritura;;;76;10011311;Lectura
66;10011312;Matematicas;;;57;10011312;Escritura;;;60;10011312;Lectura
67;10011313;Matematicas;;;68;10011313;Escritura;;;61;10011313;Lectura
68;10011314;Matematicas;;;69;10011314;Escritura;;;67;10011314;Lectura
59;10011315;Matematicas;;;75;10011315;Escritura;;;64;10011315;Lectura
71;10011316;Matematicas;;;65;10011316;Escritura;;;66;10011316;Lectura
77;10011317;Matematicas;;;91;10011317;Escritura;;;82;10011317;Lectura
83;10011318;Matematicas;;;78;10011318;Escritura;;;72;10011318;Lectura
63;10011319;Matematicas;;;69;10011319;Escritura;;;71;10011319;Lectura
56;10011320;Matematicas;;;63;10011320;Escritura;;;65;10011320;Lectura
67;10011321;Matematicas;;;84;10011321;Escritura;;;79;10011321;Lectura
75;10011322;Matematicas;;;79;10011322;Escritura;;;86;10011322;Lectura
71;10011323;Matematicas;;;80;10011323;Escritura;;;81;10011323;Lectura
43;10011324;Matematicas;;;53;10011324;Escritura;;;53;10011324;Lectura
41;10011325;Matematicas;;;43;10011325;Escritura;;;46;10011325;Lectura
82;10011326;Matematicas;;;94;10011326;Escritura;;;90;10011326;Lectura
61;10011327;Matematicas;;;62;10011327;Escritura;;;61;10011327;Lectura
28;10011328;Matematicas;;;19;10011328;Escritura;;;23;10011328;Lectura
82;10011329;Matematicas;;;77;10011329;Escritura;;;75;10011329;Lectura
41;10011330;Matematicas;;;51;10011330;Escritura;;;55;10011330;Lectura
71;10011331;Matematicas;;;61;10011331;Escritura;;;60;10011331;Lectura
47;10011332;Matematicas;;;35;10011332;Escritura;;;37;10011332;Lectura
62;10011333;Matematicas;;;53;10011333;Escritura;;;56;10011333;Lectura
90;10011334;Matematicas;;;81;10011334;Escritura;;;78;10011334;Lectura
83;10011335;Matematicas;;;95;10011335;Escritura;;;93;10011335;Lectura
61;10011336;Matematicas;;;66;10011336;Escritura;;;68;10011336;Lectura
76;10011337;Matematicas;;;69;10011337;Escritura;;;70;10011337;Lectura
49;10011338;Matematicas;;;43;10011338;Escritura;;;51;10011338;Lectura
24;10011339;Matematicas;;;27;10011339;Escritura;;;38;10011339;Lectura
35;10011340;Matematicas;;;60;10011340;Escritura;;;55;10011340;Lectura
58;10011341;Matematicas;;;52;10011341;Escritura;;;61;10011341;Lectura
61;10011342;Matematicas;;;63;10011342;Escritura;;;73;10011342;Lectura
69;10011343;Matematicas;;;74;10011343;Escritura;;;76;10011343;Lectura
67;10011344;Matematicas;;;67;10011344;Escritura;;;72;10011344;Lectura
79;10011345;Matematicas;;;67;10011345;Escritura;;;73;10011345;Lectura
72;10011346;Matematicas;;;75;10011346;Escritura;;;80;10011346;Lectura
62;10011347;Matematicas;;;57;10011347;Escritura;;;61;10011347;Lectura
77;10011348;Matematicas;;;95;10011348;Escritura;;;94;10011348;Lectura
75;10011349;Matematicas;;;66;10011349;Escritura;;;74;10011349;Lectura
87;10011350;Matematicas;;;76;10011350;Escritura;;;74;10011350;Lectura
52;10011351;Matematicas;;;69;10011351;Escritura;;;65;10011351;Lectura
66;10011352;Matematicas;;;52;10011352;Escritura;;;57;10011352;Lectura
63;10011353;Matematicas;;;80;10011353;Escritura;;;78;10011353;Lectura
46;10011354;Matematicas;;;57;10011354;Escritura;;;58;10011354;Lectura
59;10011355;Matematicas;;;70;10011355;Escritura;;;71;10011355;Lectura
61;10011356;Matematicas;;;70;10011356;Escritura;;;72;10011356;Lectura
63;10011357;Matematicas;;;61;10011357;Escritura;;;61;10011357;Lectura
42;10011358;Matematicas;;;69;10011358;Escritura;;;66;10011358;Lectura
59;10011359;Matematicas;;;61;10011359;Escritura;;;62;10011359;Lectura
80;10011360;Matematicas;;;89;10011360;Escritura;;;90;10011360;Lectura
58;10011361;Matematicas;;;59;10011361;Escritura;;;62;10011361;Lectura
85;10011362;Matematicas;;;78;10011362;Escritura;;;84;10011362;Lectura
52;10011363;Matematicas;;;58;10011363;Escritura;;;58;10011363;Lectura
27;10011364;Matematicas;;;32;10011364;Escritura;;;34;10011364;Lectura
59;10011365;Matematicas;;;58;10011365;Escritura;;;60;10011365;Lectura
49;10011366;Matematicas;;;60;10011366;Escritura;;;58;10011366;Lectura
69;10011367;Matematicas;;;53;10011367;Escritura;;;58;10011367;Lectura
